V_02_Temp,T_01_Reboiler,T_02_Condenser,T_02_Reboiler,T_03_Reboiler,Revenue,SG_C1,LPG_C2,LPG_C5,NG_RVP,T_01_Stage1_Temperature,T_01_Stage11_Temperature,T_02_Stage1_Temperature,T_02_Stage21_Temperature,T_03_Stage1_Temperature,T_03_Stage6_Temperature
-25.657837248239993,66.73937951114881,2.3555124485201353,19.843903507458343,59.976689865649604,-647.4860269631076,82.5084455664885,11.4243253683595,0.01088754851843812,107.349546238966,16.56410669254001,68.616889463615,35.00413503987204,124.24925237931404,94.43471273858302,162.92986902173902
-30.925554099485144,73.77356050882162,2.736420426261846,14.79776287926436,51.68120363226865,-662.4424748019617,83.8243699961718,17.068646194095997,0.007977373999108597,76.8496015695855,11.812650987113045,57.74400486485905,26.446920706550998,137.916341137186,102.624201329105,186.57960844404204
-30.429911872031326,63.772886009111765,2.7517648677730646,23.22965193704094,46.487723007158664,-659.0358790815973,83.2440722268733,11.0720272963473,0.007149587941946686,119.36271162309801,16.82561676213902,70.12234093748805,34.434224903655036,126.44930763108101,109.628586706232,201.46240628664702
-18.27440758953425,64.56884703561451,1.3504405579957492,25.965399390686578,47.11577876084462,-623.826964874385,80.980509218517,2.01003022489559,0.2983220280933585,70.621811460709,23.651932370623,90.51966080329203,52.49097432271901,142.76260924227103,108.70744422853005,199.713884703823
-29.751398467434495,62.64328869432322,2.3538451237195788,13.83629422399487,45.27449397466437,-653.102119804143,83.0497312937637,8.302391003156611,2.7184916187047823,46.6229379802641,17.552139489555998,72.94317714642,41.571495647441,155.625999829281,111.44092770312204,204.82821434405503
-18.409122716776512,75.72993752828582,2.6551641593669277,22.539635617020892,45.760636279394795,-627.036165159566,81.32555955968161,10.863745688375499,0.058313107160702114,57.272273857741396,17.402598265341,76.48036660624302,38.905276043347044,149.72801687380104,110.70992017993302,203.48194719829604
-24.294434887324904,74.28452725638678,0.9512089494464209,26.78383946894421,54.84096313203072,-647.4495503728103,82.49838718571681,16.279253787202,0.05182722108147464,138.546297854188,13.867127421887005,64.42653207413503,26.650494270730007,117.36804526982803,99.219989933921,177.26946609470605
-32.08663542891906,72.94722705474923,3.0308579825902635,10.255223073684608,55.396742849703344,-664.2470016884234,84.0404638014581,16.811144899167697,1.1065345248304568,51.5587103352985,11.498680969113025,56.12833519174404,27.307491500101037,149.68337445410504,98.67078796777605,175.66389943515304
-24.14294191163021,67.13487358916262,4.4023161140183795,26.861632343609337,48.81495412017945,-643.4692826798166,82.1727720269611,9.76942325598589,0.0051838386631062475,117.805701766467,18.29598952857401,74.94152317442803,36.98063280697403,125.44555854205305,106.29623662101602,194.92939328541303
-21.06121544820464,67.0476263296301,2.998137595924055,21.63376944393344,58.10775170755152,-633.9359542890787,81.6251021609074,8.15545700934589,0.0137025725477113,91.8679826968087,18.849345905826,76.11475359030504,41.14915364293,129.91123755969102,96.11060381292202,168.053077860168
